# Study,Source,Google Scholar citations (as of 2/12/2017),Study Year,Period of analysis,Period start (may vary across elasticity values from the same paper),Period end (may vary across elasticity values from the same paper),Data frequency,Demand product/sector,Explanatory variable,Crude oil price or petroleum product price? Product=1;Crude=0,Region/country,Length of run (1 means 1 period),Variable,Levels or differences,Exogenous time trend (Yes=1;No=0),Time fixed effects (Yes=1;No=0),Sample size,Estimated coefficient ,Standard error,t-statistic,Lower bound confidence interval,Upper bound confidence interval,p value,Is the standard error obtained directly from the paper or calculated? 0=from paper; 1=calculated,Is the estimated coefficient an elasticity? Yes=1; No=0,Fixed elasticity(w.r.t. price or income level)= 0;Varyingelasticity=1,Symmetry test,Data type,Model type,Estimation technique,Per capita variables=1; total consumption levels=0,Logarithmic Transformation: 1=Yes; 0=No,Static price effect =0; Dynamic price effect=1,Price lags: 1=Yes;0=No,Static income effect=0; Dynamic income effect =1,Income lags: 1=Yes;0=No,Fixed income effect =0; Income-level dependnt effect =1,Other variables in specification,Other variables_names,Other variables_categories,System,Source,Equation number,Notes_1,Notes_2,Notes_3,Data subset
STUDY_NUMBER,REFERENCE,CITATIONS,STUDY_YR,PERIOD,YEAR_START,YEAR_END,FREQUENCY,PRODUCT_SECTOR,VARIABLE,PRICE_POINT,REGION,LENGTH_RUN,VAR_SYMBOL,LEVELS,TREND,T_DUMMIES,N_SIZE,BETA,ST_ERROR,T_STAT,LOW_INTERVAL,UPP_INTERVAL,P_VALUE,CALC_STERROR,ELASTICITY,FIXED_ELAST,SYMMETRY_TEST,DATA_TYPE,MODEL_TYPE,EST_TECHNIQUE,PER_CAPITA,LOGS,P_DYNAMIC,P_LAGS,Y_DYNAMIC,Y_LAGS,Y_INTERACTION,OTH_VARS,OTH_VAR_NAME,OTH_VAR_CAT,SYSTEM,SOURCE_TABLE,EQNUM,NOTES1,NOTES2,NOTES3,DATA_SUBSET
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Real GDP,NA,G7/OECD,2,Dt-1,levels,0,0,266,0.94,0.019,49.2,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,8,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Oil products price,1,G7/OECD,multiperiod,Pmax,levels,0,0,266,-1.41,0.407,,,,,1,1,0,reject symmetry except bcut=brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Oil products price,1,G7/OECD,1,Pmax,levels,0,0,266,-0.101,0.019,-5.2,,,,0,1,0,reject symmetry except bcut=brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Oil products price,1,G7/OECD,multiperiod,Pcut,levels,0,0,266,-0.74,0.202,,,,,1,1,0,reject symmetry except bcut=brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Oil products price,1,G7/OECD,1,Pcut,levels,0,0,266,-0.053,0.009,-5.9,,,,0,1,0,reject symmetry except bcut=brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Oil products price,1,G7/OECD,multiperiod,Prec,levels,0,0,266,-0.88,0.227,,,,,1,1,0,reject symmetry except bcut=brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Oil products price,1,G7/OECD,1,Prec,levels,0,0,266,-0.063,0.009,-6.9,,,,0,1,0,reject symmetry except bcut=brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Real GDP,NA,G7/OECD,1,Y,levels,0,0,266,0.69,0.082,8.41,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Oil_transportation,Real GDP,NA,G7/OECD,2,Dt-1,levels,0,0,266,0.93,0.014,64.4,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,9,Weights = log(population),Transport oil = Gasoline + jet fuel + diesel oil,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,OECD,multiperiod,Pmax,levels,0,0,1140,-0.27,0.076,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,OECD,1,Pmax,levels,0,0,1140,-0.023,0.006,-3.6,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,OECD,multiperiod,Pcut,levels,0,0,1140,-0.18,0.060,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,OECD,1,Pcut,levels,0,0,1140,-0.015,0.005,-2.9,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,OECD,multiperiod,Prec,levels,0,0,1140,-0.31,0.076,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,OECD,1,Prec,levels,0,0,1140,-0.027,0.006,-4.4,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Real GDP,NA,OECD,1,Y,levels,0,0,1140,1.11,0.093,11.9,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Real GDP,NA,OECD,2,Dt-1,levels,0,0,1140,0.91,0.010,92.5,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,10,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,G7/OECD,multiperiod,Pmax,levels,0,0,266,-0.34,0.100,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,G7/OECD,1,Pmax,levels,0,0,266,-0.047,0.010,-4.7,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,G7/OECD,multiperiod,Pcut,levels,0,0,266,-0.04,0.062,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,G7/OECD,1,Pcut,levels,0,0,266,-0.006,0.009,-0.7,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,G7/OECD,multiperiod,Prec,levels,0,0,266,-0.18,0.074,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Crude oil price,0,G7/OECD,1,Prec,levels,0,0,266,-0.025,0.009,-2.8,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Real GDP,NA,G7/OECD,1,Y,levels,0,0,266,1.2,0.205,5.86,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Real GDP,NA,G7/OECD,2,Dt-1,levels,0,0,266,0.86,0.029,29.4,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,11,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Oil products price,1,G7/OECD,multiperiod,Pmax,levels,0,0,266,-0.52,0.171,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Oil products price,1,G7/OECD,1,Pmax,levels,0,0,266,-0.094,0.025,-3.7,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Oil products price,1,G7/OECD,multiperiod,Pcut,levels,0,0,266,0.23,0.143,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Oil products price,1,G7/OECD,1,Pcut,levels,0,0,266,0.041,0.025,1.67,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Oil products price,1,G7/OECD,multiperiod,Prec,levels,0,0,266,-0.39,0.143,,,,,1,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Oil products price,1,G7/OECD,1,Prec,levels,0,0,266,-0.071,0.022,-3.2,,,,0,1,0,reject symmetry except bmax = brec,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Real GDP,NA,G7/OECD,1,Y,levels,0,0,266,1.4,0.183,7.65,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2008,1971,2008,annual,Other_oil,Real GDP,NA,G7/OECD,2,Dt-1,levels,0,0,266,0.82,0.033,24.8,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,0,0,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 2,12,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Crude oil price,0,Income Growers,multiperiod,P,levels,0,0,629,-0.07,0.080,,,,,1,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,13,Weights = log(population),,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Crude oil price,0,Income Growers,1,P,levels,0,0,629,-0.03,0.030,-1,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,13,Weights = log(population),,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Real GDP,NA,Income Growers,multiperiod,Y,levels,0,0,629,0.87,0.344,,,,,1,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,14,Weights = log(population),,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Real GDP,NA,Income Growers,1,Yt,levels,0,0,629,0.35,0.097,3.6,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,14,Weights = log(population),,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Lagged demand,NA,Income Growers,2,Dt-1_P,levels,0,0,629,0.61,0.107,5.7,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,13,Weights = log(population),,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Lagged demand,NA,Income Growers,2,Dt-1_Y,levels,0,0,629,0.6,0.111,5.4,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,14,Weights = log(population),,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Crude oil price,0,Income Growers,multiperiod,Pmax,levels,0,0,629,-0.79,0.432,,,,,1,1,0,reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,15,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Crude oil price,0,Income Growers,1,Pmax,levels,0,0,629,-0.1,0.043,-2.3,,,,0,1,0,reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,15,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Crude oil price,0,Income Growers,multiperiod,Pcut,levels,0,0,629,-0.4,0.239,,,,,1,1,0,reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,15,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Crude oil price,0,Income Growers,1,Pcut,levels,0,0,629,-0.05,0.025,-2,,,,0,1,0,reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,15,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Crude oil price,0,Income Growers,multiperiod,Prec,levels,0,0,629,-0.37,0.191,,,,,1,1,0,reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,15,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Crude oil price,0,Income Growers,1,Prec,levels,0,0,629,-0.04,0.020,-2,,,,0,1,0,reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,15,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Real GDP,NA,Income Growers,multiperiod,Y,levels,0,0,629,0.49,0.281,,,,,1,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,16,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Real GDP,NA,Income Growers,1,Yt,levels,0,0,629,0.25,0.139,1.8,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,16,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Lagged demand,NA,Income Growers,2,Dt-1_P,levels,0,0,629,0.88,0.034,26.0,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,15,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Lagged demand,NA,Income Growers,2,Dt-1_Y,levels,0,0,629,0.48,0.096,5.0,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,16,Weights = log(population),residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Crude oil price,0,Income Growers,multiperiod,P,levels,0,0,629,-0.08,0.050,,,,,1,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,17,Weights = log(population),gasoline + jet fuel,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Crude oil price,0,Income Growers,1,P,levels,0,0,629,-0.03,0.017,-1.8,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,17,Weights = log(population),gasoline + jet fuel,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Real GDP,NA,Income Growers,multiperiod,Y,levels,0,0,629,0.92,0.296,,,,,1,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,18,Weights = log(population),gasoline + jet fuel,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Real GDP,NA,Income Growers,1,Yt,levels,0,0,629,0.46,0.105,4.4,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,18,Weights = log(population),gasoline + jet fuel,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Lagged demand,NA,Income Growers,2,Dt-1_P,levels,0,0,629,0.64,0.085,7.5,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,17,Weights = log(population),gasoline + jet fuel,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Lagged demand,NA,Income Growers,2,Dt-1_Y,levels,0,0,629,0.5,0.114,4.4,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,18,Weights = log(population),gasoline + jet fuel,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Other_oil,Crude oil price,0,Income Growers,multiperiod,P,levels,0,0,629,-0.07,0.030,,,,,1,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,19,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Other_oil,Crude oil price,0,Income Growers,1,P,levels,0,0,629,-0.04,0.017,-2.4,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,19,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Other_oil,Real GDP,NA,Income Growers,multiperiod,Y,levels,0,0,629,1.17,0.348,,,,,1,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,20,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Other_oil,Real GDP,NA,Income Growers,1,Y,levels,0,0,629,0.35,0.071,4.9,,,,0,1,0,do not reject symmetry,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,20,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Other_oil,Lagged demand,NA,Income Growers,2,Dt-1_P,levels,0,0,629,0.41,0.100,4.100,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,19,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Other_oil,Lagged demand,NA,Income Growers,2,Dt-1_Y,levels,0,0,629,0.71,0.059,12,,,,0,0,,NA,CS-TS,"log-linear, Koyck lag",WLS,1,1,1,1,1,1,0,1,country fixed effects,fixed_effects_spatial,0,Table 3,20,Weights = log(population),Other oil = feedstock + LPG + Miscellaneous,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Real GDP,NA,China,multiperiod,Y,levels,0,0,37,0.74,0.244,,,,,1,1,0,do not reject symmetry,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,21,,,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Real GDP,NA,China,1,Y,levels,0,0,37,0.16,0.031,5.1,,,,0,1,0,do not reject symmetry,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,21,,,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Total_oil,Lagged demand,NA,China,2,Dt-1,levels,0,0,37,0.78,0.060,13,,,,0,0,,NA,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,21,,,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Real GDP,NA,China,multiperiod,Y,levels,0,0,37,0.02,0.028,,,,,1,1,0,do not reject symmetry,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,22,,residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Real GDP,NA,China,1,Y,levels,0,0,37,0.02,0.018,1.1,,,,0,1,0,do not reject symmetry,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,22,,residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Fuel_oil_nontransportation,Lagged demand,NA,China,2,Dt-1,levels,0,0,37,0.32,0.200,1.6,,,,0,0,,NA,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,22,,residual + kerosene,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Real GDP,NA,China,multiperiod,Y,levels,0,0,37,0.74,0.362,,,,,1,1,0,do not reject symmetry,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,23,,gasoline + jet fuel,,
1,DargayGately2010,84,2010,1971-2007,1971,2007,annual,Oil_transportation,Real GDP,NA,China,1,Y,levels,0,0,37,0.36,0.120,3,,,,0,1,0,do not reject symmetry,TS,"log-linear, Koyck lag",OLS,1,1,0,0,1,0,0,0,0,0,0,Table 4,23,,gasoline + jet fuel,,
